"99404","Incipit of MS Pune BORI 38-Viśrām.1","99399","Nāṭakadīpa","fol. 1b Text:

paramātmādvayānandapūrṇaḥ pūrvaṃ svamāyayā //

svayam eva jagad bhūtvā prāviśajjīvarūpataḥ // 1 //

Comm:

advayasukhaparamātmā pūrṇa paripūrṇa to svamāyenene //

houni toci jaganmaya praviṣṭhahī hoya jīvarūpāneṃ // 1//...etc.","Incipit","99400","MS Pune BORI 38-Viśrām.1",""
"100421","Incipit of MS Pune BORI 384-1895-1902","88641","Brahmasūtrabhāṣya","fol. 1b

yuṣmadasmatpratyayagocarayor viṣayaviṣayiṇos tamaḥ prakāśavadviruddhasvabhāvayor itaretarabhāvānupapattau siddhāyāṃ taddharmāṇām api sutarām itaretarabhāvānupapattir iti etc.","Incipit","100419","MS Pune BORI 384-1895-1902",""
"103875","Incipit of MS Pune BORI 387-1895-1902","103872","Sūtasaṃhitā (Jñānakhaṇḍa with commentary)","fol. 1a

Text:

sūta uvāca /

ātmamantraṃ pravakṣyāmi samāsena na vistarāt /

ṛṣir brahmāsya gāyatraṃ chanda ātmaiva devatā // 1 // etc.","Incipit","103873","MS Pune BORI 387-1895-1902",""
"103876","Incipit of MS Pune BORI 387-1895-1902","103872","Sūtasaṃhitā (Jñānakhaṇḍa with commentary)","fol. 1a

Comm:

itthaṃ sāvitryupāsanenotpannavividiṣasya paraśivasvarūpagocaravidyotpattisādhanam āha // etc.","Incipit","103873","MS Pune BORI 387-1895-1902",""
"100836","Incipit of MS Pune BORI 387-1899-1915","100833","Bhaktibhāskara","fol. 1b

iha khalv anādikarmavāsanānuṣaṅgalabdhajanmamaraṇānubandhas taducchedam anupalabhamāna...saṃsārasantaraṇopāyam anveṣamāṇaḥ paramatatvajijñāsur nirvedalabdhavairāgyo 'vadhūtaveṣo niścakrāma kaścin niketanān mahānubhāvalābhārtham / sa ca deśe deśe nānāmatavādino janān paśyati sma ... etc.","Incipit","100834","MS Pune BORI 387-1899-1915",""
"104068","Incipit of MS Pune BORI 389-1895-1902","104065","Hastāmala","fol. 1a

śrīśaṅkarācārya uvāca //

kas tvaṃ śiśo kasya kuto 'si gatā /

kiṃ nāma te tvaṃ kuta āgato 'si //

etad vada tvaṃ mama suprasiddham /

matprītaye prītivivardhano 'si // 1 // etc.","Incipit","104066","MS Pune BORI 389-1895-1902",""
"99997","Incipit of MS Pune BORI 403-1899-1915","99966","Pākhaṇḍacapeṭikā","fol. 1b

atha śrīmadvijayarāmācāryaviracitā pākhaṇḍāsyacapeṭikā liṣyate /

viśvañcarīkarttivibhuḥ svalīlayā etc.","Incipit","99995","MS Pune BORI 403-1899-1915",""
"100093","Incipit of MS Pune BORI 408-1895-1902","100086","Prabodhamañjarī","Begins fol. 2a

vijñāya tattvād iti mohavargo heyo 'tha sevyo kuśalair vivekaḥ //15// etc.","Incipit","100092","MS Pune BORI 408-1895-1902",""
"103810","Incipit of MS Pune BORI 422-Viśrāma(i)","91263","Siddhāntaleśasaṃgraha","Begins fol. 8a

tadyayus tadbrahma sarvakarmā sarvakāmaḥ sarvagandhaḥ sarvarasa ityādi śrutyuktaṃ sarvopādānatvaprayuktaṃ sarvātmakatvaṃ jīvavyāvṛttam īśvaraliṅgam ity upavarṇitam etc.","Incipit","103809","MS Pune BORI 422-Viśrāma(i)",""
"99899","Incipit of MS Pune BORI 44–Viśrama","99896","Paramārthanirṇaya","Begins fol. 1b

Text:

śrībhagavān uvāca /

parasvabhāvakarmāṇi na praśaṃsen na garhayet /

viśvam ekātmakaṃ paśyanprakṛtyā puruṣeṇa ca //1// etc.

 

 

fol. 1b

Comm:

aṣṭāviṃśe tu yaḥ pūrvaṃ vistareṇopavarṇitaḥ /

jñānayogaḥ punaś cāsau samāhṛtya nirupyate //1// etc.","Incipit","99897","MS Pune BORI 44–Viśrama",""
"99840","Incipit of MS Pune BORI 45-Viśrāma","99837","Pañcīkaraṇamahāvākyārtha","fol. 1b

sacchadbavācyam avidyāśabalaṃ brahma / brahmaṇo vyaktam /

avyaktān mahat / mahato ahaṅkāraḥ / ahaṅkārāt pañca tanmātrāṇi // etc.","Incipit","99838","MS Pune BORI 45-Viśrāma",""
"99426","Incipit of MS Pune BORI 455-1884-86","99422","Nāmacandrikā","fol. 1b

iha tāvat prathamaṃ sakalanigamakalpapādaphalarūpaśrībhāgavataśāstrasya svalpākṣaraiḥ sarvapareḥ sarvaparijñānārthatatpratipādyalīlāviśiṣṭaśrīkṛṣṇasahasranāmāni vivakṣabodhas tu (ti) nirdeśarūpaṃ maṅgalaṃmācarantyācāryyāḥ // purāṇapuruṣa iti // etc.","Incipit","99423","MS Pune BORI 455-1884-86",""
"99945","Incipit of MS Pune BORI 459-1875-76","99941","Paramārthasārasaṅgrahavivṛtti","fol. 1b

yo 'yaṃ vidhāya guruṇā uktyā paramārthsārasaṃkṣepaḥ /

vivṛtiṃ karomi laghvīm asmin vidvajjanārthito yogaḥ //etc.","Incipit","99942","MS Pune BORI 459-1875-76",""
"102367","Incipit of MS Pune BORI 47-Viśrāma(i)","102364","Vākyasudhā (with commentary)","Begins fol. 1b

Text:

rūpaṃ dṛśyaṃ locanaṃ dṛk dṛk dṛśyaṃ dṛk ca mānasam /

drśyā dhīvṛttayaḥ sākṣī dṛg eva vana tu dṛsyate // 1 // etc.","Incipit","102365","MS Pune BORI 47-Viśrāma(i)",""
"102387","Incipit of MS Pune BORI 47-Viśrāma(i)","102364","Vākyasudhā (with commentary)","fol. 1b Comm:

tatra tāvat bhagavān śaṅkarācāryaḥ avidyāviṣadharamuṣitaprabodhasya jagato 'nugrahāya vākyasudhā nāma śāstrasaṅgrahaṃ cakāra / etc.","Incipit","102365","MS Pune BORI 47-Viśrāma(i)",""
"100442","Incipit of MS Pune BORI 51-Viśrāma I","91740","Ratnaprabhā on Śaṃkara's Brahmasūtrabhāṣya","Text fol. 3b

 

yuṣmadasmatprayaygocarayor viṣayaviṣayiṇos tamaḥ // etc.","Incipit","100440","MS Pune BORI 51-Viśrāma I",""
"99444","Incipit of MS Pune BORI 54-1916-18","99440","Rāmanāmamāhātmya","fol. 1b

pūrvamanvādyaṣṭādaśasmṛtiṣu manvādibhiḥ kṛchracāndrāyaṇādirūpaṃ dvādaśābdādiprāyaścittaṃ puruṣasya pāpakṣaye vihitam //","Incipit","99441","MS Pune BORI 54-1916-18",""
"102005","Incipit of MS Pune BORI 543-Viśrāma (i)","101994","Vāsiṣṭacandrikā","Begins fol. 37b

Text:

vasiṣta u //

sarvadā sarvam eveha saṃsāre raghunandana /

samyak pratyuktāt sarveṇa pauruṣāt samavāpyate // etc.

 

Comm.:

pūrvaprakareṇa nityānityavastuvivekato vairāgyaṃśam ādyaṃ kurabījaṃ mumukṣuphalaparyavasāyiprādhānyena pratipāditam / etc.","Incipit","102004","MS Pune BORI 543-Viśrāma (i)",""
"99825","Incipit of MS Pune BORI 55-1872-73","88671","Pañcīkaraṇa","Ends fol. 18b

tvaṃ dadāva āpo jyotiraso 'mṛtaṃ brahmabhūr bhuvaḥ suvarom /

oṃ tatsat brahmārpaṇam astu //

tīrthābhivādako daṇḍamūlāgrāmyām anukramāt /

apasparśed abhigamai nirgame tattvaparyayaiḥ //","Incipit","99822","MS Pune BORI 55-1872-73",""
"100519","Incipit of MS Pune BORI 55-A-Viśrāma I","89903","Vedāntakalpataru","Text Begins fol. 1a

atha vācaspatikalpataruprathamādhyāyaprārambhaḥ // sāmba //

fol. 2a text:

anirvācyā vidyādvitayasacivasya prabhavato /

vivartā yasyaite viyadanilatejovavanayaḥ /

yataś cābhūd viśvaṃ caram acaramuccāvacam idam /

namāmas tadbudhdyā parimitasukhajñānam amṛtam //1// etc.","Incipit","100518","MS Pune BORI 55-A-Viśrāma I",""
"100516","Incipit of MS Pune BORI 55-B-Viśrāma I","89903","Vedāntakalpataru","fol. 1b

smṛtiprasaṅgāt // etc.

 

text fol. 1b

smṛtyanavakāśadoṣaprasaṅga iti cen nānyasmṛtyanavakāśadoṣaprasaṅgāt // vṛttvarttiṣyamāṇayoḥ samanvayavirodhaparihāralakṣaṇayoḥ saṅgatipradarśanāya sukhagrahaṇāya caitayoḥ saṃkṣepataḥ tātparyam āha // etc.","Incipit","100514","MS Pune BORI 55-B-Viśrāma I",""
"100512","Incipit of MS Pune BORI 55-C-Viśrāma I","89903","Vedāntakalpataru","fol. 1b

tadantaraṃ pratipattau etc.

dvitīyatṛtīyādhyāyayor hetuhetumadbhāvalakṣaṇaṃ sambandhaṃ darśayan sukhāvabodhārthaṃ saṃkṣepam āha / etc.","Incipit","100509","MS Pune BORI 55-C-Viśrāma I",""
"100504","Incipit of MS Pune BORI 55-D-Viśrāma I","89903","Vedāntakalpataru","fol. 1b

tṛtīye viṃtitaṃ sarvaṃ sākṣācchrutyuktasādhanaṃ /

phalārthāpattisaṃsiddham āvṛttyādy atra cintyate // etc.","Incipit","100502","MS Pune BORI 55-D-Viśrāma I",""
"101996","Incipit of MS Pune BORI 557-Viśrāma (i)","101994","Vāsiṣṭacandrikā","Begins fol. 1b

Text:

vasiṣṭha uvāca /

akartṛkam araṅgaṃ ca gagane citram utthitam /

adṛṣṭakaṃ svānubhavaṃ anidraṃ svapnadarśanam // 1 // etc.","Incipit","101995","MS Pune BORI 557-Viśrāma (i)",""
"101998","Incipit of MS Pune BORI 557-Viśrāma (i)","101994","Vāsiṣṭacandrikā","fol. 1b

Comm: 

pūrvasmin prakaraṇe jaganmanovilāsād utpannaṃ yogena ca manovilāsaśāntau śāmyatīty uktam // etc.","Incipit","101995","MS Pune BORI 557-Viśrāma (i)",""
"100324","Incipit of MS Pune BORI 558-1886-92","","","fol. 1a

athāto brahmajijñāsā //1// etc.","Incipit","100322","MS Pune BORI 558-1886-92",""
"103255","Incipit of MS Pune BORI 559-1886-92","103252","Śārīkasūtrapāṭha","fol. 1b

athāto brahmajijñāsā // 1 // janmādyasya yataḥ // 2 // etc.

jīvamukhyaprāṇaliṅgānneti cen nopāsātraividhyād āśritatvād iha tadyogāt //

// 21 //","Incipit","103253","MS Pune BORI 559-1886-92",""
"101044","Incipit of MS Pune BORI 563-Viśrāma-i","42214","Bhagavadgītā","fol. 1b

śrībhagavān uvāca /

bhūya eva mahābāho śṛṇu me paramaṃ vacaḥ /

yat te 'haṃ priyamāṇāya vakṣyāmi hitakāmyayā //1// etc.","Incipit","101042","MS Pune BORI 563-Viśrāma-i",""
"101770","Incipit of MS Pune BORI 565-A-1886-92","90350","Ṭīkā on Madhva's Māyāvādakhaṇḍana","fol. 1b

iha hī vividhasāṃsārikaduḥkhadarśanena viraktasya śampattimato mumukṣor adhikāriṇas tannivṛttaye... etc.","Incipit","101767","MS Pune BORI 565-A-1886-92",""
"101725","Incipit of MS Pune BORI 570-B-1886-91","101722","Mahāvākyārthaprabodha","fol. 36b

ūrṃ tatvam asi saumyeti mahāvākyam // prathamaṃ śiṣyaṃ pratijñāpaye guruḥ tena tatvam asīty asmin vākye triṇi padāni bhavanti // tat tvam asiti // tatpadasya dvāv arthau vācyo lakṣyaś ceti // etc.","Incipit","101723","MS Pune BORI 570-B-1886-91",""
"103351","Incipit of MS Pune BORI 573-1882-83","103293","Śivagītā","fol. 1b

sūta uvāca /

athātaḥ sampravakṣyāmi śuddhaṃ kaivalyamuktidam /

anugrahān maheśasya bhavaduḥkhasya bheṣajam //","Incipit","103349","MS Pune BORI 573-1882-83",""
"100105","Incipit of MS Pune BORI 576-1886-87","100086","Prabodhamañjarī","fol. 1a

devaḥ svayaṃbhūr bhagavān virañciḥ etc.","Incipit","100103","MS Pune BORI 576-1886-87",""
"100189","Incipit of MS Pune BORI 578-1886-92","100177","Praśnottararatnamālā","Begins fol. 1b

praśnottararatnamālā liṣyate /

asārasaṃsārasamudramadhye samajjato me saraṇaṃ kim asti /

gurau kṛpālau kṛpayāvadaivad viśveśapādāmbujadīrghanaukā //1// etc.","Incipit","100188","MS Pune BORI 578-1886-92",""
"101660","Incipit of MS Pune BORI 579-1886-92","99107","Dvādaśamahāvākyavivaraṇa","fol. 1b

samastaviṣayavāsanāvinirmuktaḥ etc","Incipit","101657","MS Pune BORI 579-1886-92",""
"102138","Incipit of MS Pune BORI 58-1872-73","91261","Ratnatrayaparīkṣāvyākhyā","fol. 1b

Comm: 

atha ratna[tra]yaparīkṣām aṣṭaślokīṃ saṃkṣepena vyākurmahe /","Incipit","102135","MS Pune BORI 58-1872-73",""
"102317","Incipit of MS Pune BORI 58-B-1907-15","102313","Vajrapañjara (Vyākhyā)","fol. 207b

svapne mantropadeśaḥ śravaṇaparicitaḥ satya eva prabodhe /

svāpnād eva prasādād abhilaṣitaphalaṃ satyatāṃ prātareti //

satyaprāptis tv asatyād api bhavati yataḥ kiṃ ca tat samprakāśam /

yenedaṃ bhāti sarvaṃ caram acaram athoccāvacaṃ dṛśyajātam // 2 //

svāpnastrīsaṅgasaukhyād api bhṛśam asato yā ca retaścutiḥ syāt /

sādṛśyā tadvad etat sphurati jagadasatkāraṇaṃ satyakalpam //

svapne satyaṃ pumān syād yuvatir iha mṛṣaivānsyoḥ saṃhṛtiś ca /

prātaḥ śukreṇa vastropahatir iti mṛṣā kalpanāmūlam etat // 3 //","Incipit","102314","MS Pune BORI 58-B-1907-15",""
"102043","Incipit of MS Pune BORI 581-1886-92","42200","Yogavāsiṣṭhasāra","fol. 1b

dikkālādyanavacchinnānantacinmātramūrttaye //

svānubhūtyekamānāya namaḥ śāntāya tejase // 1 // etc.","Incipit","102041","MS Pune BORI 581-1886-92",""
"102048","Incipit of MS Pune BORI 582-1886-92","41923","Yogavāsiṣṭhasāravivṛti","Begins fol. 1b

Text:

atha vāsiṣṭhasāraḥ //

dikkālādyanavacchinnānantacinmātramūrttaye //

svānubhūtyaikamāna(nā)ya namaḥ śāntāya tejase // etc.","Incipit","102047","MS Pune BORI 582-1886-92",""
"102050","Incipit of MS Pune BORI 582-1886-92","41923","Yogavāsiṣṭhasāravivṛti","fol. 1b

Comm:

lakṣmīkāntaṃ namaskṛtya yathāmati viracyate /

vāsiṣṭhasāravivṛtiḥ paropakṛtaye mayā // etc.","Incipit","102047","MS Pune BORI 582-1886-92",""
"102097","Incipit of MS Pune BORI 583-1886-92","41923","Yogavāsiṣṭhasāravivṛti","fol. 1a

dikkāleti evavidhopaśāntāya guṇātītāya tejase brahmasvarūpāya namaḥ // tejaḥ śabdo nātra brahmaiva na bhautikaṃ kiṃ tejas tasya vakṣyamāṇa lakṣaṇānupapatteḥ // etc.","Incipit","102095","MS Pune BORI 583-1886-92",""
"102164","Incipit of MS Pune BORI 585-1886-92","102162","Ratnatrayaparīkṣāvyākhyā","Begins fol. 1b

Text:

avidyātādātmyād bhajati citir ānandamayatāmasau māyā yogād bhavatti parama vyoma padabhāk / svatattvānando' sau vimutapadaratnatram idaṃ decchaivī śaktiṃ tadubhayaparīkṣāṃ vitatumaḥ // etc.

 

Comm.:

tatra triguṇātmikātāyā mūlaprakṛter malinasatvaprādhānyena

śuddhasattvaprādhānyena dvarūpe avidyāmāyākhye 

tatrāvidyopādhicaitanyaṃ jīvaḥ māyopādhir īśvaraḥ 

nirupādhi śuddham iti teṣāṃ vācakāḥ krameṇa ānandamayaḥ etc.","Incipit","102163","MS Pune BORI 585-1886-92",""
"101040","Incipit of MS Pune BORI 589-a-Viśrāma-i","42214","Bhagavadgītā","fol. 1b

oṃ asya śrībhavagadgītāmālāmantrasya / bhagavān vedavyāsaṛṣiḥ / anuṣṭup chandaḥ / śrīkṛṣṇaparamātmādevatā / etc.

 

fol. 5a

dhṛtarāṣṭra uvāca /

dharmakṣetre kurukṣetre etc.","Incipit","101038","MS Pune BORI 589-a-Viśrāma-i",""
"103616","Incipit of MS Pune BORI 59-1872-73","103610","Sahasranāmabhāṣya","fol. 1b

śrīharivaṃśe kailāsayātrāyām īśvaravacanam //

saccidānandarūpāya kṛṣṇāyotkṛṣṭakāriṇe //

namo vedāntavedyāya gurave buddhisākṣiṇe // etc.","Incipit","103613","MS Pune BORI 59-1872-73",""
"99808","Incipit of MS Pune BORI 597-1886-92","88628","Advaitapañcaratna","Begins: fol. 46a

vedo nityam adhīyatāṃ taduditam arthasvanuṣṭīyatām

teneśasya vidhīyatām apacitiḥ kāmye matis tyajyatām /

pāpaughaḥ paridhūyatāṃ bhava sukhe doṣo 'nusandhīyatām

ātmecchā vyavasīyatāṃ nijagṛhāt tūrṇaṃ vinirgamyatām //1//etc.","Incipit","99807","MS Pune BORI 597-1886-92",""
"103047","Incipit of MS Pune BORI 597-A-1886-92","90980","Subodhinī on Sadānanda Yogīndra's Vedāntasāra","fol. 1b

iha khalu kaścin mahāpuruṣo nityādhyayanavidhyadhītasakalavedarāśīnāṃ cinmātrāśrayatadrūpādvayānandaviṣayānādyanirvacanīyabhāvarūpājñānavilāsitānantabhavānuṣṭitakāmyaniṣiddha...etc.","Incipit","103044","MS Pune BORI 597-A-1886-92",""
"100426","Incipit of MS Pune BORI 601-1886-92","88641","Brahmasūtrabhāṣya","Begins fol. 17a

sādrādviyoginām apy atītānāgataviṣayaṃ pratyakṣaṃ jñanam īcchanti yogaśāstravidaḥ kimu vaktavyaṃ tasya nityasiddhasyeśvarasya sṛṣṭisthiti saṃhṛtiviṣayaṃ nityaṃ jñānaṃ sambhavatīti etc.","Incipit","100425","MS Pune BORI 601-1886-92",""
"100446","Incipit of MS Pune BORI 602-1886-92","91740","Ratnaprabhā on Śaṃkara's Brahmasūtrabhāṣya","Begins fol. 75a

-d brahma saṃpadyate / 'syo 'nante sadanaṃ karomīti saṃskārārthasadanasya nirākāṅkṣasyāpi tasmin sīdeti sākāṅkṣatacchadvena parāmarśadarśanād ity āha śocyata iti / etc.","Incipit","100445","MS Pune BORI 602-1886-92",""
"103266","Incipit of MS Pune BORI 603-1886-92","91263","Siddhāntaleśasaṃgraha","gaṇa...namaḥ śrīrāmacandrāya namaḥ / 

adhigatabhidāpūrvācāryan upetya sahasradhā 

sarid iva mahībhedān samprāpya śauripadodgatā /

jayati bhagavatpādaśrīmanmukhāmbujanirgatā 

jananaharaṇī sūktir brahmādvayaikaparāyaṇā // 1 // etc.","Incipit","103265","MS Pune BORI 603-1886-92",""
"103269","Incipit of MS Pune BORI 604-1886-92","91263","Siddhāntaleśasaṃgraha","Begins fol. 18a

...dānatve nāsaṅgitvāt / yathā sarvagataṃ gotvasāmānyaṃ svabhāvād aśvādi vyaktisaṅgitvā...ktau saṃsṛjyate evaṃ viṣayādāvasaṅgy api jīvaḥ svabhāvād antaḥkaraṇai saṃsṛjyate / etc.","Incipit","103268","MS Pune BORI 604-1886-92",""
"103515","Incipit of MS Pune BORI 605-1886-92","103506","Sanatsujātīyabhāṣya","Begins fol. 2a

Text

vaiśaṃpāyana uvāca .

tato rājā dhṛtarāṣṭro manīṣī saṃpūjya vākyaṃ vidureritaṃ tat /

sanatsujātaṃ rahite mahātmā papraccha buddhiṃ paramāṃ bubhūṣan // 1 // etc.","Incipit","103514","MS Pune BORI 605-1886-92",""
"103750","Incipit of MS Pune BORI 607-1886-92","90740","Vedāntasiddhāntamuktāvalī","fol. 1b

Comm:

tatrādau maṅgalaṃ tatvānusmaraṇarūpaṃ sūcayabhidheyaprayojane sākṣātpratipādyakarttavyaṃ pratijānīte adṛṣṭadvayam ityādinā etc.","Incipit","103747","MS Pune BORI 607-1886-92",""
"103334","Incipit of MS Pune BORI 61-1872-73","103331","Śivagītā (with commentary)","fol. 1b

Text: 

sūta u. //

athātaḥ sampravakṣyāmi śuddhaṃ kaivalyamuktidam /

anugrahān maheśasya bhavaduḥkhasya bheṣajam // 1 // etc.","Incipit","103332","MS Pune BORI 61-1872-73",""
"100225","Incipit of MS Pune BORI 614-1884-87","91137","Prasthānabheda","fol. 1a

atha sarveṣāṃ śāstrāṇāṃ brahmaṇy eva tātparyaṃ sākṣāt paraṃ yāceti samāsena teṣāṃ prasthānabhedo 'tropadiśyate / tathā hi ṛgvedo yajurvedaḥ sāmavedo 'tharvavedaś ceti catvāro vedāḥ // etc.","Incipit","100223","MS Pune BORI 614-1884-87",""
"100272","Incipit of MS Pune BORI 615-1884-87","88636","Bālabodha(saṃgraha)","fol. 1b

atha bahirmukhāntaḥ pravaṇabālabodhinīṃ vyākhyāsyāmaḥ /

praṇamya paramānanda etc. as in no. 527","Incipit","100270","MS Pune BORI 615-1884-87",""
"100711","Incipit of MS Pune BORI 620-1884-87","100707","Brahmasūtradīpikā","fol. 1b

vedāntamīmāṃsāśāstrasya vyācikhyāṃsitasyedam ādimaṃ sūtram / etc.","Incipit","100708","MS Pune BORI 620-1884-87",""
"100392","Incipit of MS Pune BORI 621-1884-87","88641","Brahmasūtrabhāṣya","fol. 1b

yuṣmadasmatpratyaygocarayor viṣayaviṣayiṇos tamaḥ prakāśavadviruddhasvabhāvayor itaretarabhāvānupapattau siddhāyāṃ taddharmāṇam api sutarām itaretarabhāvānupapattir ity ato etc.","Incipit","100390","MS Pune BORI 621-1884-87",""
"100395","Incipit of MS Pune BORI 622-1884-87","88641","Brahmasūtrabhāṣya","Begins fol. 6a

...māśrayāḥ santaḥ / tatrāvicāryaṃ yatkiñcit pratipadyamāno niśreyasāt pratihanyeta / anarthaṃ ceyāta / tasmād brahmajijñāsopanyāsamukhena vedāntavākyamīmāṃsā tadavirodhitakopakaraṇāniśreyasaprayojanāprastuyate / etc.","Incipit","100394","MS Pune BORI 622-1884-87",""
"100400","Incipit of MS Pune BORI 623-1884-87","88641","Brahmasūtrabhāṣya","fol. 1b

smṛtyanavakāśadoṣaprasaṅgād iti cen nānyasmṛtyanavakāśadoṣaprasaṅgāt // prathame 'dhyāye sarvajñaḥ sarveśvaro jagata utpattikāraṇaṃ mṛt suvarṇādaya iva ghaṭarucakādīnām utpannasya ca jagato niyantṛtvena sthitikāraṇam etc.","Incipit","100398","MS Pune BORI 623-1884-87",""
"100406","Incipit of MS Pune BORI 624-1884-87","88641","Brahmasūtrabhāṣya","fol. 1a

tadanantarpratipattau raṃhati saṃpariṣvaktapraśnanirūpaṇābhyām // dvitīye 'dhyāye smṛtinyāyavirodho vedāntavihite brahmadarśane parihṛtaḥ / parapakṣāṇāṃ cānapekṣatvaṃ prapañcitam / etc.","Incipit","100404","MS Pune BORI 624-1884-87",""
"100485","Incipit of MS Pune BORI 625-1884-87","89036","Bhāmatī","Ends fol. 172b

sa ca nimittakāraṇaṃ caupādānakāraṇaṃ caiśvaram avagamayatīti viśaiṣyāśrayagrāhyāgamavirodhāt nānumānam udaitum arhatīti kutastainanimittatvāvadhāraṇetyarthaḥ / iyaṃ copādānapari...","Incipit","100481","MS Pune BORI 625-1884-87",""
"100620","Incipit of MS Pune BORI 627-1884-87","100618","Brahmasūtrabhāṣyaṭīkā","Begins fol. 1a of 1st adhyāya

...ṇena buddher aparabhāgaṃ rūpaṃ rūpaprapañcaṃ prativiṣayitvaṃ nivartyata ity āha / tasyā iti / budhyupahitacaitanyadvārā svarūpe iṣṭatvād vyāsam āha / prajñayeti tayā dvārā cidātmā vācaṃ karaṇam etc.","Incipit","100619","MS Pune BORI 627-1884-87",""
"100704","Incipit of MS Pune BORI 629-1884-87","100700","Brahmabodhinī","fol. 1b

iha khalu naisargiko 'dhyāso bandhaḥ tatprahāṇāyātmaikatvavidyā pratipattaye sarvavedāntāḥ / teṣāṃ cārthās tātparyeṇa vivakṣuḥ bādarāyaṇo vedāntamīmāṃsāśāstraṃ racitavān / etc.","Incipit","100701","MS Pune BORI 629-1884-87",""
"102499","Incipit of MS Pune BORI 631-1884-87","90148","Tattvadīpana","Begins fol. 5a

...pauruṣeyāgamānāṃ parasparaviruddhādārthatvāt aprāmāṇyam ity abhitpretyāha / kiṃ kapilādaya iti / sugatavat kapilakaṇa ...sarvajñāḥ āho sugatā eva sarvajña iti / etc.","Incipit","102498","MS Pune BORI 631-1884-87",""
"102789","Incipit of MS Pune BORI 635-1884-87","89753","Vedāntacandra","Begins fol. 1b

nnatat / tatpratītya pratitibhyāṃ dṛṣṭāntānupapattitaḥ /

kiṃ ca vastutaliṅgasya jñāne syād vyabhicāritām //

jñānasya vidyatāyāṃ ca dvitīyaṃ kiṃ pratīyate //

pūrvajñānātṛtīyād vā nādyaḥ pakṣo 'vakalpate // etc.","Incipit","102788","MS Pune BORI 635-1884-87",""
"100919","Incipit of MS Pune BORI 635-1886-92","100917","Bhaktirasāmṛtasindhu","Begins fol. 47a

raṇaṃ proktaṃ govindasya catuṣṭayam //16//

evaṃ guṇāś caturbhedāś catuḥṣaṣṭir udāhṛtāḥ /

sodāharaṇam eteṣāṃ lakṣaṇaṃ kriyate kramāt //1//

ślāghyāṅgasanniveśo yaḥ surabhyāṅgaḥ sa kathyate  //17// etc.

 

fol. 47a

Comm:

ity asādhāraṇam iti tad evam api siddhāntas tv abhede 'pīty ādau rasanotkṛṣyate kṛṣṇarūpam iti yad uktaṃ tad rūpalakṣaṇam eva jñeyam //16//","Incipit","100918","MS Pune BORI 635-1886-92",""
"101310","Incipit of MS Pune BORI 636-1886-92","91134","Bhaktirasāyana","fol. 1b

granthārambhe sambhāvitavighnanivāraṇabudhdyā bhagavanudhyānarūpaṃ maṅgalam ādau prekṣāpūrvakāripravṛttyaṅgatayābhidheyaprayojanasaṃvandhānācaṣṭe śiṣṭāgraṇīgranthakāraḥ /

navarasamilitaṃ vā kevalaṃ vā pumartham

paramam iha mukunde bhaktiyogaṃ vadanti //

nirūpam asukhasaṃvidrūpamatpṛṣṭaduḥkham

tam aham akhilatuṣṭye śāstradṛṣṭyā vyanajmi //1//

karmayogo 'ṣṭāṅgayogo jñānayogo bhaktiyogo iti catvāṛaḥ pumarthatvena prasiddhā yogāḥ etc.","Incipit","101307","MS Pune BORI 636-1886-92",""
"100961","Incipit of MS Pune BORI 637-A-1886-90","100957","Bhaktirahasya","fol. 1b

pūrvaṃ śrīkṛṣṇadevasya prabhutvaṃ pratipādyate /

tato 'sya bhajanīyatvaṃ tatas tatsthānam adbhutam //2//

tato bhaktiprakāraś ca tatas tadbhaktalakṣaṇam /

tataḥ sevāprakāro 'sya prasādamahimā tataḥ //3//

tato 'nādikapāvitryaṃ tata premavilakṣaṇaṃ /

tato mahotsavāḥ sarve sādhulokasukhapradā //4// etc.","Incipit","100958","MS Pune BORI 637-A-1886-90",""
"103461","Incipit of MS Pune BORI 639-1884-87","89216","Saṃkṣepaśārīraka","Begins fol. 25a.

sraṅkuta ity āha mameti bhūmarūpehi brahmaṇy alparūpaṃ paratra parāvamāsatvād adhyastam eva sambhavatīty arthaḥ / tena viṣayādisambandhāc chrīmacchārīrakāthabrahmātmaikyasya

prakaṭanam aparādhāpanayena sphuṭīkaraṇam /","Incipit","103460","MS Pune BORI 639-1884-87",""
"103718","Incipit of MS Pune BORI 640-1884-87","91139","Siddhāntabindu","fol. 1a

iha khalu sākṣātparaṃ parayā vā sarvān eva jīvān samudidhīrṣur bhagavān śrīśaṅkaro 'nātmabhyo vivekenātmānaṃ nityaśuddhabuddhamuktas tu bhāvaṃ saṅkṣepeṇa bodhayituṃ daśaślokīṃ praṇināya / etc.","Incipit","103715","MS Pune BORI 640-1884-87",""
"103734","Incipit of MS Pune BORI 641 A-1884-87","103732","Siddhāntamakaranda","Begins fol. 2a.

vedatve jaḍatvenānātmatāpattiś ca / kiṃ ca / upādānagocarāparokṣajñānacikīrṣākṛtimattvaṃ hi kartṛtvaṃ tac cātmanaḥ svaviṣayajñānādau jāyamānena sambhavati / etc.","Incipit","103733","MS Pune BORI 641 A-1884-87",""
